GID,LBL,VAL
라마8399,,0.0000000000
라마8400,"56.00",56.0000000000
라마8401,"58.00",58.0000000000
라마8402,"16.00",16.0000000000
라마8403,"63.00",63.0000000000
라마8404,"24.00",24.0000000000
라마8405,"108.00",108.0000000000
라마8406,"559.00",559.0000000000
라마8407,"189.00",189.0000000000
라마8408,"95.00",95.0000000000
라마8409,"44.00",44.0000000000
라마8410,"25.00",25.0000000000
라마8411,"20.00",20.0000000000
라마8412,"62.00",62.0000000000
라마8413,"13.00",13.0000000000
라마8414,"3.00",3.0000000000
라마8415,,0.0000000000
라마8416,"78.00",78.0000000000
라마8417,"40.00",40.0000000000
라마8418,"57.00",57.0000000000
라마8419,"29.00",29.0000000000
라마8420,"11.00",11.0000000000
라마8421,"16.00",16.0000000000
라마8422,"64.00",64.0000000000
라마8423,"47.00",47.0000000000
라마8424,,0.0000000000
라마8425,"63.00",63.0000000000
라마8426,"43.00",43.0000000000
라마8427,"80.00",80.0000000000
라마8428,"68.00",68.0000000000
라마8429,,0.0000000000
라마8430,"26.00",26.0000000000
라마8431,"56.00",56.0000000000
라마8432,"9.00",9.0000000000
라마8433,"59.00",59.0000000000
라마8434,"87.00",87.0000000000
라마8435,"93.00",93.0000000000
라마8436,"139.00",139.0000000000
라마8437,"10.00",10.0000000000
라마8438,"36.00",36.0000000000
라마8439,"196.00",196.0000000000
라마8440,"29.00",29.0000000000
라마8441,"61.00",61.0000000000
라마8442,"75.00",75.0000000000
라마8443,,0.0000000000
라마8444,"37.00",37.0000000000
라마8445,"210.00",210.0000000000
라마8446,"18.00",18.0000000000
라마8447,"2.00",2.0000000000
라마8448,"1968.00",1968.0000000000
라마8449,"1.00",1.0000000000
라마8450,"162.00",162.0000000000
라마8451,"65.00",65.0000000000
라마8452,"62.00",62.0000000000
라마8453,"3032.00",3032.0000000000
라마8454,"4956.00",4956.0000000000
라마8455,"429.00",429.0000000000
라마8456,,0.0000000000
라마8457,"6.00",6.0000000000
라마8458,"42.00",42.0000000000
라마8459,,0.0000000000
라마8460,"53.00",53.0000000000
라마8461,,0.0000000000
라마8462,"181.00",181.0000000000
라마8463,"192.00",192.0000000000
라마8464,"46.00",46.0000000000
라마8465,"26.00",26.0000000000
라마8466,"38.00",38.0000000000
라마8467,"55.00",55.0000000000
라마8468,"22.00",22.0000000000
라마8469,"31.00",31.0000000000
라마8470,"64.00",64.0000000000
라마8471,"105.00",105.0000000000
라마8472,"39.00",39.0000000000
라마8473,"65.00",65.0000000000
라마8474,"26.00",26.0000000000
라마8475,"35.00",35.0000000000
라마8476,"59.00",59.0000000000
라마8477,"86.00",86.0000000000
라마8478,"114.00",114.0000000000
라마8479,"7.00",7.0000000000
라마8480,"40.00",40.0000000000
라마8481,"47.00",47.0000000000
라마8482,"25.00",25.0000000000
라마8483,"64.00",64.0000000000
라마8484,,0.0000000000
라마8485,,0.0000000000
라마8486,"35.00",35.0000000000
라마8487,,0.0000000000
라마8488,"13724.00",13724.0000000000
라마8489,"3616.00",3616.0000000000
라마8490,,0.0000000000
라마8491,"21.00",21.0000000000
라마8492,,0.0000000000
라마8493,"2665.00",2665.0000000000
라마8494,"2923.00",2923.0000000000
라마8495,"556.00",556.0000000000
라마8496,"9364.00",9364.0000000000
라마8497,"414.00",414.0000000000
라마8498,"6.00",6.0000000000
라마8499,,0.0000000000
라마8500,"53.00",53.0000000000
라마8501,"130.00",130.0000000000
라마8502,"3.00",3.0000000000
라마8503,,0.0000000000
라마8504,"50.00",50.0000000000
라마8505,"190.00",190.0000000000
라마8506,"184.00",184.0000000000
라마8507,"8.00",8.0000000000
라마8508,"49.00",49.0000000000
라마8509,"72.00",72.0000000000
라마8510,"26.00",26.0000000000
라마8511,"67.00",67.0000000000
라마8512,"21.00",21.0000000000
라마8513,"10.00",10.0000000000
라마8514,,0.0000000000
라마8515,"56.00",56.0000000000
라마8516,"85.00",85.0000000000
라마8517,"91.00",91.0000000000
라마8518,"78.00",78.0000000000
라마8519,"74.00",74.0000000000
라마8520,"6.00",6.0000000000
라마8521,"64.00",64.0000000000
라마8522,"45.00",45.0000000000
라마8523,"32.00",32.0000000000
라마8524,"13.00",13.0000000000
라마8525,"82.00",82.0000000000
라마8526,"6.00",6.0000000000
라마8527,"95.00",95.0000000000
라마8528,"48.00",48.0000000000
라마8529,"56.00",56.0000000000
라마8530,"42.00",42.0000000000
라마8531,"95.00",95.0000000000
라마8532,"67.00",67.0000000000
라마8533,"143.00",143.0000000000
라마8534,"4.00",4.0000000000
라마8535,"14.00",14.0000000000
라마8536,"24.00",24.0000000000
라마8537,"62.00",62.0000000000
라마8538,"135.00",135.0000000000
라마8539,"102.00",102.0000000000
라마8540,"192.00",192.0000000000
라마8541,"77.00",77.0000000000
라마8542,"113.00",113.0000000000
라마8543,"6.00",6.0000000000
라마8544,"5451.00",5451.0000000000
라마8545,"1776.00",1776.0000000000
라마8546,"37.00",37.0000000000
라마8547,"1526.00",1526.0000000000
라마8548,"8325.00",8325.0000000000
라마8549,"16.00",16.0000000000
라마8550,"45.00",45.0000000000
라마8551,"22.00",22.0000000000
라마8552,"2.00",2.0000000000
라마8553,,0.0000000000
라마8554,"7239.00",7239.0000000000
라마8555,"1640.00",1640.0000000000
라마8556,,0.0000000000
라마8557,,0.0000000000
라마8558,"2123.00",2123.0000000000
라마8559,"2614.00",2614.0000000000
라마8560,"153.00",153.0000000000
라마8561,"14.00",14.0000000000
라마8562,"101.00",101.0000000000
라마8563,"96.00",96.0000000000
라마8564,,0.0000000000
라마8565,,0.0000000000
라마8566,"2.00",2.0000000000
라마8567,"318.00",318.0000000000
라마8568,"116.00",116.0000000000
라마8569,"4.00",4.0000000000
라마8570,"44.00",44.0000000000
라마8571,"46.00",46.0000000000
라마8572,"25.00",25.0000000000
라마8573,"24.00",24.0000000000
라마8574,"27.00",27.0000000000
라마8575,"100.00",100.0000000000
라마8576,,0.0000000000
라마8577,"71.00",71.0000000000
라마8578,"27.00",27.0000000000
라마8579,"16.00",16.0000000000
라마8580,,0.0000000000
라마8581,,0.0000000000
라마8582,"12.00",12.0000000000
라마8583,"75.00",75.0000000000
라마8584,"46.00",46.0000000000
라마8585,"4.00",4.0000000000
라마8586,"38.00",38.0000000000
라마8587,,0.0000000000
라마8588,"3829.00",3829.0000000000
라마8589,"89.00",89.0000000000
라마8590,"2.00",2.0000000000
라마8591,,0.0000000000
라마8592,,0.0000000000
라마8593,"20.00",20.0000000000
라마8594,"123.00",123.0000000000
라마8595,"5.00",5.0000000000
라마8596,"73.00",73.0000000000
라마8597,"124.00",124.0000000000
라마8598,"111.00",111.0000000000
라마8599,"24.00",24.0000000000
라마8600,"25.00",25.0000000000
라마8601,"71.00",71.0000000000
라마8602,"34.00",34.0000000000
라마8603,"8.00",8.0000000000
라마8604,"56.00",56.0000000000
라마8605,"99.00",99.0000000000
라마8606,"15.00",15.0000000000
라마8607,"96.00",96.0000000000
라마8608,"60.00",60.0000000000
라마8609,"23.00",23.0000000000
라마8610,"18.00",18.0000000000
라마8611,"230.00",230.0000000000
라마8612,"9.00",9.0000000000
라마8613,"103.00",103.0000000000
라마8614,"120.00",120.0000000000
라마8615,"30.00",30.0000000000
라마8616,"29.00",29.0000000000
라마8617,"34.00",34.0000000000
라마8618,"121.00",121.0000000000
라마8619,"46.00",46.0000000000
라마8620,"65.00",65.0000000000
라마8621,"29.00",29.0000000000
라마8622,"21.00",21.0000000000
라마8623,"89.00",89.0000000000
라마8624,"26.00",26.0000000000
라마8625,"29.00",29.0000000000
라마8626,"61.00",61.0000000000
라마8627,"51.00",51.0000000000
라마8628,"99.00",99.0000000000
라마8629,"307.00",307.0000000000
라마8630,"22.00",22.0000000000
라마8631,"77.00",77.0000000000
라마8632,"77.00",77.0000000000
라마8633,"272.00",272.0000000000
라마8634,"99.00",99.0000000000
라마8635,"89.00",89.0000000000
라마8636,"45.00",45.0000000000
라마8637,"4.00",4.0000000000
라마8638,"172.00",172.0000000000
라마8639,"131.00",131.0000000000
라마8640,"83.00",83.0000000000
라마8641,"107.00",107.0000000000
라마8642,"343.00",343.0000000000
라마8643,"53.00",53.0000000000
라마8644,"12232.00",12232.0000000000
라마8645,"1928.00",1928.0000000000
라마8646,,0.0000000000
라마8647,"175.00",175.0000000000
라마8648,"592.00",592.0000000000
라마8649,"21.00",21.0000000000
라마8650,"9.00",9.0000000000
라마8651,"157.00",157.0000000000
라마8652,"6.00",6.0000000000
라마8653,"5.00",5.0000000000
라마8654,"192.00",192.0000000000
라마8655,"1552.00",1552.0000000000
라마8656,"1.00",1.0000000000
라마8657,,0.0000000000
라마8658,"225.00",225.0000000000
라마8659,"1458.00",1458.0000000000
라마8660,"30.00",30.0000000000
라마8661,"18.00",18.0000000000
라마8662,"7603.00",7603.0000000000
라마8663,"16664.00",16664.0000000000
라마8664,"483.00",483.0000000000
라마8665,"6.00",6.0000000000
라마8666,"11.00",11.0000000000
라마8667,,0.0000000000
라마8668,"82.00",82.0000000000
라마8669,"67.00",67.0000000000
라마8670,"2.00",2.0000000000
라마8671,"64.00",64.0000000000
라마8672,"8.00",8.0000000000
라마8673,"4.00",4.0000000000
라마8674,"35.00",35.0000000000
라마8675,"3.00",3.0000000000
라마8676,,0.0000000000
라마8677,,0.0000000000
라마8678,"74.00",74.0000000000
라마8679,"15.00",15.0000000000
라마8680,"1.00",1.0000000000
라마8681,,0.0000000000
라마8682,"7.00",7.0000000000
라마8683,"93.00",93.0000000000
라마8684,,0.0000000000
라마8685,,0.0000000000
라마8686,,0.0000000000
라마8687,,0.0000000000
라마8688,"113.00",113.0000000000
라마8689,"181.00",181.0000000000
라마8690,,0.0000000000
라마8691,"1.00",1.0000000000
라마8692,"60.00",60.0000000000
라마8693,"55.00",55.0000000000
라마8694,"238.00",238.0000000000
라마8695,"40.00",40.0000000000
라마8696,"147.00",147.0000000000
라마8697,"24.00",24.0000000000
라마8698,"3.00",3.0000000000
라마8699,"7.00",7.0000000000
라마8700,"10.00",10.0000000000
라마8701,"5.00",5.0000000000
라마8702,"1.00",1.0000000000
라마8703,"5.00",5.0000000000
라마8704,"69.00",69.0000000000
라마8705,"69.00",69.0000000000
라마8706,"21.00",21.0000000000
라마8707,"94.00",94.0000000000
라마8708,"68.00",68.0000000000
라마8709,"19.00",19.0000000000
라마8710,"1475.00",1475.0000000000
라마8711,"276.00",276.0000000000
라마8712,"82.00",82.0000000000
라마8713,"64.00",64.0000000000
라마8714,"46.00",46.0000000000
라마8715,"26.00",26.0000000000
라마8716,"28.00",28.0000000000
라마8717,"34.00",34.0000000000
라마8718,"49.00",49.0000000000
라마8719,"47.00",47.0000000000
라마8720,"57.00",57.0000000000
라마8721,"26.00",26.0000000000
라마8722,"60.00",60.0000000000
라마8723,"46.00",46.0000000000
라마8724,"111.00",111.0000000000
라마8725,"145.00",145.0000000000
라마8726,"122.00",122.0000000000
라마8727,"136.00",136.0000000000
라마8728,"46.00",46.0000000000
라마8729,"288.00",288.0000000000
라마8730,"64.00",64.0000000000
라마8731,"73.00",73.0000000000
라마8732,"72.00",72.0000000000
라마8733,"63.00",63.0000000000
라마8734,"165.00",165.0000000000
라마8735,"320.00",320.0000000000
라마8736,"16.00",16.0000000000
라마8737,"44.00",44.0000000000
라마8738,"144.00",144.0000000000
라마8739,"50.00",50.0000000000
라마8740,"86.00",86.0000000000
라마8741,"138.00",138.0000000000
라마8742,"57.00",57.0000000000
라마8743,"142.00",142.0000000000
라마8744,"20755.00",20755.0000000000
라마8745,"3949.00",3949.0000000000
라마8746,"76.00",76.0000000000
라마8747,"1.00",1.0000000000
라마8748,"42.00",42.0000000000
라마8749,"52.00",52.0000000000
라마8750,,0.0000000000
라마8751,,0.0000000000
라마8752,"39.00",39.0000000000
라마8753,,0.0000000000
라마8754,"25.00",25.0000000000
라마8755,"4413.00",4413.0000000000
라마8756,"265.00",265.0000000000
라마8757,"14.00",14.0000000000
라마8758,"266.00",266.0000000000
라마8759,"13.00",13.0000000000
라마8760,,0.0000000000
라마8761,"1847.00",1847.0000000000
라마8762,"14652.00",14652.0000000000
라마8763,"7630.00",7630.0000000000
라마8764,"415.00",415.0000000000
라마8765,"47.00",47.0000000000
라마8766,"121.00",121.0000000000
라마8767,,0.0000000000
라마8768,,0.0000000000
라마8769,"78.00",78.0000000000
라마8770,"15.00",15.0000000000
라마8771,"247.00",247.0000000000
라마8772,"31.00",31.0000000000
라마8773,"88.00",88.0000000000
라마8774,"57.00",57.0000000000
라마8775,"20.00",20.0000000000
라마8776,,0.0000000000
라마8777,,0.0000000000
라마8778,,0.0000000000
라마8779,,0.0000000000
라마8780,,0.0000000000
라마8781,"1.00",1.0000000000
라마8782,,0.0000000000
라마8783,"28.00",28.0000000000
라마8784,"89.00",89.0000000000
라마8785,,0.0000000000
라마8786,,0.0000000000
라마8787,,0.0000000000
라마8788,"46.00",46.0000000000
라마8789,"112.00",112.0000000000
라마8790,"1.00",1.0000000000
라마8791,"169.00",169.0000000000
라마8792,"59.00",59.0000000000
라마8793,"106.00",106.0000000000
라마8794,"83.00",83.0000000000
라마8795,"11.00",11.0000000000
라마8796,"51.00",51.0000000000
라마8797,,0.0000000000
라마8798,,0.0000000000
라마8799,"25.00",25.0000000000
라마8800,"42.00",42.0000000000
라마8801,,0.0000000000
라마8802,"31.00",31.0000000000
라마8803,"24.00",24.0000000000
라마8804,"51.00",51.0000000000
라마8805,"30.00",30.0000000000
라마8806,"65.00",65.0000000000
라마8807,"86.00",86.0000000000
라마8808,"3.00",3.0000000000
라마8809,"89.00",89.0000000000
라마8810,"3776.00",3776.0000000000
라마8811,"1846.00",1846.0000000000
라마8812,"88.00",88.0000000000
라마8813,"40.00",40.0000000000
라마8814,"82.00",82.0000000000
라마8815,"71.00",71.0000000000
라마8816,"30.00",30.0000000000
라마8817,"72.00",72.0000000000
라마8818,"333.00",333.0000000000
라마8819,"14.00",14.0000000000
라마8820,"154.00",154.0000000000
라마8821,"51.00",51.0000000000
라마8822,"55.00",55.0000000000
라마8823,"81.00",81.0000000000
라마8824,"100.00",100.0000000000
라마8825,"8.00",8.0000000000
라마8826,"136.00",136.0000000000
라마8827,"52.00",52.0000000000
라마8828,"159.00",159.0000000000
라마8829,"126.00",126.0000000000
라마8830,"197.00",197.0000000000
라마8831,"97.00",97.0000000000
라마8832,"102.00",102.0000000000
라마8833,"100.00",100.0000000000
라마8834,"70.00",70.0000000000
라마8835,"254.00",254.0000000000
라마8836,"226.00",226.0000000000
라마8837,"104.00",104.0000000000
라마8838,"20.00",20.0000000000
라마8839,"99.00",99.0000000000
라마8840,"24.00",24.0000000000
라마8841,"27.00",27.0000000000
라마8842,,0.0000000000
라마8843,"3.00",3.0000000000
라마8844,"58.00",58.0000000000
라마8845,"113.00",113.0000000000
라마8846,"10.00",10.0000000000
라마8847,"1.00",1.0000000000
라마8848,"11.00",11.0000000000
라마8849,"1.00",1.0000000000
라마8850,"69.00",69.0000000000
라마8851,,0.0000000000
라마8852,"25.00",25.0000000000
라마8853,,0.0000000000
라마8854,"22.00",22.0000000000
라마8855,"326.00",326.0000000000
라마8856,"93.00",93.0000000000
라마8857,"191.00",191.0000000000
라마8858,"4.00",4.0000000000
라마8859,,0.0000000000
라마8860,"47.00",47.0000000000
라마8861,"3818.00",3818.0000000000
라마8862,"7757.00",7757.0000000000
라마8863,,0.0000000000
라마8864,"13344.00",13344.0000000000
라마8865,"253.00",253.0000000000
라마8866,"130.00",130.0000000000
라마8867,"3.00",3.0000000000
라마8868,"68.00",68.0000000000
라마8869,"74.00",74.0000000000
라마8870,"77.00",77.0000000000
라마8871,"41.00",41.0000000000
라마8872,,0.0000000000
라마8873,"272.00",272.0000000000
라마8874,"81.00",81.0000000000
라마8875,"58.00",58.0000000000
라마8876,"24.00",24.0000000000
라마8877,"84.00",84.0000000000
라마8878,"4.00",4.0000000000
라마8879,"33.00",33.0000000000
라마8880,"80.00",80.0000000000
라마8881,"10.00",10.0000000000
라마8882,"31.00",31.0000000000
라마8883,"45.00",45.0000000000
라마8884,"35.00",35.0000000000
라마8885,"2.00",2.0000000000
라마8886,,0.0000000000
라마8887,,0.0000000000
라마8888,"32.00",32.0000000000
라마8889,"228.00",228.0000000000
라마8890,"112.00",112.0000000000
라마8891,"115.00",115.0000000000
라마8892,"96.00",96.0000000000
라마8893,"120.00",120.0000000000
라마8894,"2.00",2.0000000000
라마8895,"1.00",1.0000000000
라마8896,,0.0000000000
라마8897,,0.0000000000
라마8898,"3.00",3.0000000000
라마8899,,0.0000000000
라마8900,"42.00",42.0000000000
라마8901,"22.00",22.0000000000
라마8902,"4.00",4.0000000000
라마8903,"8.00",8.0000000000
라마8904,,0.0000000000
라마8905,"64.00",64.0000000000
라마8906,"23.00",23.0000000000
라마8907,"109.00",109.0000000000
라마8908,"8.00",8.0000000000
라마8909,"85.00",85.0000000000
라마8910,"1549.00",1549.0000000000
라마8911,"902.00",902.0000000000
라마8912,"6.00",6.0000000000
라마8913,"99.00",99.0000000000
라마8914,"187.00",187.0000000000
라마8915,"85.00",85.0000000000
라마8916,"16.00",16.0000000000
라마8917,"36.00",36.0000000000
라마8918,"67.00",67.0000000000
라마8919,"102.00",102.0000000000
라마8920,"104.00",104.0000000000
라마8921,"7.00",7.0000000000
라마8922,"7.00",7.0000000000
라마8923,"63.00",63.0000000000
라마8924,"145.00",145.0000000000
라마8925,"40.00",40.0000000000
라마8926,"66.00",66.0000000000
라마8927,"2985.00",2985.0000000000
라마8928,"1174.00",1174.0000000000
라마8929,"129.00",129.0000000000
라마8930,"125.00",125.0000000000
라마8931,"83.00",83.0000000000
라마8932,"76.00",76.0000000000
라마8933,"25.00",25.0000000000
라마8934,"3.00",3.0000000000
라마8935,"14.00",14.0000000000
라마8936,"73.00",73.0000000000
라마8937,"69.00",69.0000000000
라마8938,"131.00",131.0000000000
라마8939,"7.00",7.0000000000
라마8940,,0.0000000000
라마8941,,0.0000000000
라마8942,,0.0000000000
라마8943,,0.0000000000
라마8944,"76.00",76.0000000000
라마8945,"44.00",44.0000000000
라마8946,,0.0000000000
라마8947,"1.00",1.0000000000
라마8948,,0.0000000000
라마8949,"120.00",120.0000000000
라마8950,"105.00",105.0000000000
라마8951,"133.00",133.0000000000
라마8952,"44.00",44.0000000000
라마8953,"95.00",95.0000000000
라마8954,,0.0000000000
라마8955,"1302.00",1302.0000000000
라마8956,"12298.00",12298.0000000000
라마8957,"1987.00",1987.0000000000
라마8958,"52.00",52.0000000000
라마8959,"22.00",22.0000000000
라마8960,"153.00",153.0000000000
라마8961,"899.00",899.0000000000
라마8962,"5859.00",5859.0000000000
라마8963,"7229.00",7229.0000000000
라마8964,"7968.00",7968.0000000000
라마8965,"53.00",53.0000000000
라마8966,"112.00",112.0000000000
라마8967,"61.00",61.0000000000
라마8968,"46.00",46.0000000000
라마8969,"6.00",6.0000000000
라마8970,"41.00",41.0000000000
라마8971,"26.00",26.0000000000
라마8972,"63.00",63.0000000000
라마8973,"410.00",410.0000000000
라마8974,"390.00",390.0000000000
라마8975,"101.00",101.0000000000
라마8976,"44.00",44.0000000000
라마8977,"43.00",43.0000000000
라마8978,,0.0000000000
라마8979,"8.00",8.0000000000
라마8980,"26.00",26.0000000000
라마8981,,0.0000000000
라마8982,"4.00",4.0000000000
라마8983,"6.00",6.0000000000
라마8984,"146.00",146.0000000000
라마8985,"32.00",32.0000000000
라마8986,,0.0000000000
라마8987,"2.00",2.0000000000
라마8988,"63.00",63.0000000000
라마8989,"167.00",167.0000000000
라마8990,"123.00",123.0000000000
라마8991,"68.00",68.0000000000
라마8992,"815.00",815.0000000000
라마8993,"108.00",108.0000000000
라마8994,"65.00",65.0000000000
라마8995,"153.00",153.0000000000
라마8996,"57.00",57.0000000000
라마8997,"1.00",1.0000000000
라마8998,,0.0000000000
라마8999,,0.0000000000
라마9000,"286.00",286.0000000000
라마9001,"109.00",109.0000000000
라마9002,"124.00",124.0000000000
라마9003,"102.00",102.0000000000
라마9004,"231.00",231.0000000000
라마9005,"15.00",15.0000000000
라마9006,"31.00",31.0000000000
라마9007,"8.00",8.0000000000
라마9008,"59.00",59.0000000000
라마9009,"149.00",149.0000000000
라마9010,"238.00",238.0000000000
라마9011,,0.0000000000
라마9012,"26.00",26.0000000000
라마9013,"89.00",89.0000000000
라마9014,"82.00",82.0000000000
라마9015,"53.00",53.0000000000
라마9016,"31.00",31.0000000000
라마9017,"171.00",171.0000000000
라마9018,"67.00",67.0000000000
라마9019,"51.00",51.0000000000
라마9020,"158.00",158.0000000000
라마9021,"87.00",87.0000000000
라마9022,,0.0000000000
라마9023,"62.00",62.0000000000
라마9024,"35.00",35.0000000000
라마9025,"269.00",269.0000000000
라마9026,"1049.00",1049.0000000000
라마9027,"4774.00",4774.0000000000
라마9028,"651.00",651.0000000000
라마9029,"157.00",157.0000000000
라마9030,"18.00",18.0000000000
라마9031,"104.00",104.0000000000
라마9032,"84.00",84.0000000000
라마9033,"59.00",59.0000000000
라마9034,"58.00",58.0000000000
라마9035,"15.00",15.0000000000
라마9036,"5.00",5.0000000000
라마9037,"39.00",39.0000000000
라마9038,,0.0000000000
라마9039,,0.0000000000
라마9040,,0.0000000000
라마9041,"6.00",6.0000000000
라마9042,,0.0000000000
라마9043,"2.00",2.0000000000
라마9044,"55.00",55.0000000000
라마9045,"29.00",29.0000000000
라마9046,"34.00",34.0000000000
라마9047,"11.00",11.0000000000
라마9048,,0.0000000000
라마9049,"15.00",15.0000000000
라마9050,"288.00",288.0000000000
라마9051,"181.00",181.0000000000
라마9052,,0.0000000000
라마9053,,0.0000000000
라마9054,"2.00",2.0000000000
라마9055,"101.00",101.0000000000
라마9056,"7359.00",7359.0000000000
라마9057,"9929.00",9929.0000000000
라마9058,"22.00",22.0000000000
라마9059,"146.00",146.0000000000
라마9060,"90.00",90.0000000000
라마9061,"134.00",134.0000000000
라마9062,"21157.00",21157.0000000000
라마9063,"3335.00",3335.0000000000
라마9064,"9763.00",9763.0000000000
라마9065,"423.00",423.0000000000
라마9066,"8.00",8.0000000000
라마9067,"492.00",492.0000000000
라마9068,"34.00",34.0000000000
라마9069,"109.00",109.0000000000
라마9070,"37.00",37.0000000000
라마9071,"115.00",115.0000000000
라마9072,,0.0000000000
라마9073,"81.00",81.0000000000
라마9074,"27.00",27.0000000000
라마9075,"6.00",6.0000000000
라마9076,"9.00",9.0000000000
라마9077,"6.00",6.0000000000
라마9078,"7.00",7.0000000000
라마9079,"13.00",13.0000000000
라마9080,"2.00",2.0000000000
라마9081,,0.0000000000
라마9082,"1.00",1.0000000000
라마9083,,0.0000000000
라마9084,"101.00",101.0000000000
라마9085,,0.0000000000
라마9086,,0.0000000000
라마9087,,0.0000000000
라마9088,"61.00",61.0000000000
라마9089,"153.00",153.0000000000
라마9090,"76.00",76.0000000000
라마9091,"111.00",111.0000000000
라마9092,"50.00",50.0000000000
라마9093,"63.00",63.0000000000
라마9094,"69.00",69.0000000000
라마9095,"11.00",11.0000000000
라마9096,"50.00",50.0000000000
라마9097,"12.00",12.0000000000
라마9098,,0.0000000000
라마9099,,0.0000000000
라마9100,"110.00",110.0000000000
라마9101,"51.00",51.0000000000
라마9102,"2664.00",2664.0000000000
라마9103,"61.00",61.0000000000
라마9104,"5.00",5.0000000000
라마9105,"215.00",215.0000000000
라마9106,"51.00",51.0000000000
라마9107,"3.00",3.0000000000
라마9108,,0.0000000000
라마9109,"3.00",3.0000000000
라마9110,"425.00",425.0000000000
라마9111,,0.0000000000
라마9112,"152.00",152.0000000000
라마9113,"563.00",563.0000000000
라마9114,"1.00",1.0000000000
라마9115,"111.00",111.0000000000
라마9116,"105.00",105.0000000000
라마9117,"3.00",3.0000000000
라마9118,"35.00",35.0000000000
라마9119,"29.00",29.0000000000
라마9120,"67.00",67.0000000000
라마9121,"340.00",340.0000000000
라마9122,"123.00",123.0000000000
라마9123,"127.00",127.0000000000
라마9124,"57.00",57.0000000000
라마9125,"171.00",171.0000000000
라마9126,"1292.00",1292.0000000000
라마9127,"2167.00",2167.0000000000
라마9128,"231.00",231.0000000000
라마9129,"144.00",144.0000000000
라마9130,"108.00",108.0000000000
라마9131,"386.00",386.0000000000
라마9132,"36.00",36.0000000000
라마9133,"4.00",4.0000000000
라마9134,"1.00",1.0000000000
라마9135,"14.00",14.0000000000
라마9136,"70.00",70.0000000000
라마9137,,0.0000000000
라마9138,"79.00",79.0000000000
라마9139,"20.00",20.0000000000
라마9140,"1.00",1.0000000000
라마9141,,0.0000000000
라마9142,,0.0000000000
라마9143,,0.0000000000
라마9144,"1.00",1.0000000000
라마9145,,0.0000000000
라마9146,"5.00",5.0000000000
라마9147,"2.00",2.0000000000
라마9148,,0.0000000000
라마9149,"3.00",3.0000000000
라마9150,"9.00",9.0000000000
라마9151,"7.00",7.0000000000
라마9152,,0.0000000000
라마9153,,0.0000000000
라마9154,,0.0000000000
라마9155,"25.00",25.0000000000
라마9156,"5823.00",5823.0000000000
라마9157,"19145.00",19145.0000000000
라마9158,"15786.00",15786.0000000000
라마9159,"54.00",54.0000000000
라마9160,"108.00",108.0000000000
라마9161,"2248.00",2248.0000000000
라마9162,"30027.00",30027.0000000000
라마9163,"5476.00",5476.0000000000
라마9164,,0.0000000000
라마9165,"3.00",3.0000000000
라마9166,"10.00",10.0000000000
라마9167,"16788.00",16788.0000000000
라마9168,,0.0000000000
라마9169,"68.00",68.0000000000
라마9170,"32.00",32.0000000000
라마9171,"58.00",58.0000000000
라마9172,"9.00",9.0000000000
라마9173,"24.00",24.0000000000
라마9174,"23.00",23.0000000000
라마9175,"44.00",44.0000000000
라마9176,"9.00",9.0000000000
라마9177,,0.0000000000
라마9178,,0.0000000000
라마9179,"91.00",91.0000000000
라마9180,,0.0000000000
라마9181,"7.00",7.0000000000
라마9182,"104.00",104.0000000000
라마9183,"138.00",138.0000000000
라마9184,"32.00",32.0000000000
라마9185,,0.0000000000
라마9186,,0.0000000000
라마9187,,0.0000000000
라마9188,"16.00",16.0000000000
라마9189,"131.00",131.0000000000
라마9190,"164.00",164.0000000000
라마9191,"6.00",6.0000000000
라마9192,"66.00",66.0000000000
라마9193,"14.00",14.0000000000
라마9194,"20.00",20.0000000000
라마9195,"15.00",15.0000000000
라마9196,"71.00",71.0000000000
라마9197,"15.00",15.0000000000
라마9198,"46.00",46.0000000000
라마9199,"3.00",3.0000000000
라마9200,"750.00",750.0000000000
라마9201,"2431.00",2431.0000000000
라마9202,"540.00",540.0000000000
라마9203,"155.00",155.0000000000
라마9204,"36.00",36.0000000000
라마9205,"85.00",85.0000000000
라마9206,"194.00",194.0000000000
라마9207,"24.00",24.0000000000
라마9208,"104.00",104.0000000000
라마9209,,0.0000000000
라마9210,,0.0000000000
라마9211,"12.00",12.0000000000
라마9212,"61.00",61.0000000000
라마9213,"15.00",15.0000000000
라마9214,"131.00",131.0000000000
라마9215,"439.00",439.0000000000
라마9216,"296.00",296.0000000000
라마9217,"46.00",46.0000000000
라마9218,"254.00",254.0000000000
라마9219,"413.00",413.0000000000
라마9220,"27.00",27.0000000000
라마9221,"121.00",121.0000000000
라마9222,"18.00",18.0000000000
라마9223,,0.0000000000
라마9224,,0.0000000000
라마9225,"4.00",4.0000000000
라마9226,,0.0000000000
라마9227,"9.00",9.0000000000
라마9228,"2.00",2.0000000000
라마9229,,0.0000000000
라마9230,"1.00",1.0000000000
라마9231,"41.00",41.0000000000
라마9232,"73.00",73.0000000000
라마9233,"2.00",2.0000000000
라마9234,"33.00",33.0000000000
라마9235,"5.00",5.0000000000
라마9236,"4.00",4.0000000000
라마9237,"107.00",107.0000000000
라마9238,"89.00",89.0000000000
라마9239,"42.00",42.0000000000
라마9240,"103.00",103.0000000000
라마9241,"1.00",1.0000000000
라마9242,,0.0000000000
